LOC_BLANK,LOC_CODE_AND_COMMENT,LOC_COMMENTS,DESIGN_COMPLEXITY,LOC_EXECUTABLE,HALSTEAD_CONTENT,HALSTEAD_PROG_TIME,NUM_UNIQUE_OPERANDS,NUM_UNIQUE_OPERATORS,LOC_TOTAL,Defective
0,0,0,4,16,25.85,136.5,14,13,19,N
0,0,0,1,0,0,0,0,0,24,Y
8,0,5,1,44,93.28,1185.52,36,11,62,N
9,0,0,1,9,19.86,162.69,7,10,20,N
1,0,1,1,3,12.63,2.81,3,4,7,N
3,0,0,1,8,17.17,95.37,7,10,14,N
23,0,0,62,325,286.74,17547.68,174,21,350,Y
7,0,0,7,83,140.64,2650,84,17,90,Y
0,0,0,3,20,18.66,212.03,10,13,22,N
4,0,0,3,17,30.34,120.7,13,11,23,Y
1,0,0,3,11,23.15,172.24,14,12,14,N
4,0,0,6,47,50.09,570.94,37,20,51,N
1,0,0,1,10,18,90.23,9,9,11,N
2,0,1,1,18,10.04,409.06,6,13,24,N
7,0,0,7,54,31.79,1632.42,25,20,63,N
6,0,0,5,30,24.28,225.31,13,14,38,N
9,0,13,7,55,36.89,959.33,22,17,79,N
2,0,0,5,23,26.56,196.47,13,12,27,N
11,0,15,2,41,45.27,307.25,19,10,69,Y
0,0,0,1,9,28.03,76.3,10,7,11,N
2,0,0,1,4,11.43,37.64,5,11,8,N
11,0,0,1,30,42.08,3993.63,18,8,43,N
4,0,2,3,15,61.04,326.66,27,10,25,N
7,0,0,3,36,61.66,898.98,40,16,43,N
1,0,0,2,13,26.07,175.22,13,13,16,N
7,0,24,3,22,29.79,1099.86,16,15,55,N
4,0,0,1,15,51.47,157.14,23,11,22,N
5,0,5,5,24,42.92,401.82,26,15,36,N
0,0,0,1,3,17.41,11.85,6,6,5,N
0,0,0,1,6,18.18,30.56,8,8,6,N
4,0,0,2,14,18.47,187,8,9,22,N
3,0,0,2,15,14.54,195.46,9,14,20,N
1,1,0,3,10,16.59,30.86,7,9,14,Y
9,3,13,7,84,44.1,5888.69,38,27,111,Y
2,0,2,3,23,33.77,229.21,19,14,30,N
6,2,1,11,104,145.17,9176.74,127,28,113,N
2,0,0,2,14,29.55,145.95,14,11,18,N
4,0,0,1,9,19.2,60,6,10,15,N
4,0,8,1,11,33.72,35.67,11,6,25,N
3,0,0,1,8,15.92,26.76,7,7,13,N
2,0,0,2,8,15.77,42.94,7,7,12,N
1,1,0,2,31,25.19,314.86,15,15,35,N
0,0,0,1,4,16.18,14.38,6,8,6,N
3,0,9,9,48,87.84,236.91,31,9,62,N
4,0,2,3,18,23.32,176.31,12,10,26,N
0,0,0,4,17,14.13,129.28,6,7,19,N
3,2,0,2,13,11.32,343.74,8,17,20,N
5,0,3,2,12,39.23,39.67,15,8,24,N
2,0,0,3,22,24.72,172.3,15,14,26,N
0,0,0,2,11,26.91,17.67,8,5,13,N
5,0,0,1,15,39.94,362.55,23,14,22,N
0,0,0,2,6,23.66,19.88,9,7,8,N
0,0,0,1,4,16.98,7.4,5,4,6,N
4,0,0,1,7,31.26,15.63,10,5,13,N
12,0,9,7,43,37.27,964.05,26,22,66,N
3,0,0,2,13,9.03,162.63,6,12,18,N
6,0,2,7,30,20.77,1789.12,16,21,40,N
0,0,0,2,9,18.52,30.19,6,5,11,N
4,0,0,2,15,18.37,132.06,12,13,21,N
43,0,0,2,213,74.16,5606.91,87,49,258,Y
10,0,11,3,31,53.47,793.03,28,15,54,N
2,0,0,1,27,10.13,459.54,7,16,31,N
4,6,0,1,14,59.01,377.24,22,8,24,N
10,0,2,1,19,14.03,231.94,8,12,34,N
4,0,0,4,24,38.51,274.77,24,16,30,N
12,0,14,5,51,60.58,1214.96,35,14,79,N
5,0,0,1,15,51.87,117.84,19,9,22,N
4,0,3,1,17,26.11,157.42,12,10,27,N
30,0,6,3,103,37.93,8916.51,19,12,141,N
2,0,3,2,13,14.18,122,9,16,18,N
4,3,2,5,19,31.39,620.15,21,18,30,N
1,0,0,2,9,9.26,179.28,6,14,12,N
1,0,0,1,5,10.87,41.11,4,6,8,N
12,3,23,8,82,36.71,6925.45,29,26,122,N
1,0,8,2,17,22.21,287.86,11,12,28,Y
2,1,8,2,14,24.56,687.79,21,23,25,N
8,2,7,6,26,35.29,223.09,18,16,45,Y
1,0,0,2,12,24.45,76.42,12,12,15,N
0,0,0,2,6,15.49,42.16,6,12,10,N
5,0,3,3,21,80.67,145.61,30,9,31,Y
8,0,2,4,28,26.4,755.33,18,19,40,N
1,0,5,2,7,15.45,43.79,7,10,15,N
2,0,2,2,8,29.6,10.28,8,5,14,N
2,1,0,3,10,31.87,1851.96,16,23,15,N
4,0,0,1,12,12,362.96,6,10,19,Y
1,0,4,3,33,16.97,610.74,11,14,46,N
1,0,0,1,4,14,20.57,7,9,7,N
2,0,0,1,11,14.07,50.04,6,12,15,N
11,108,9,1,41,172.57,2236.29,77,12,171,Y
0,0,1,1,2,17.43,3.87,5,4,5,N
12,0,9,11,92,70.04,8019.06,63,26,113,Y
19,0,22,9,109,70.04,4754.74,59,25,152,Y
7,0,2,1,23,23.54,969.84,15,19,34,N
4,0,0,2,15,28.07,270.73,20,17,21,N
0,0,0,1,2,20.6,4.58,5,4,4,N
2,0,2,1,12,12.28,265.19,7,12,18,N
2,0,0,1,13,33.01,44.45,13,8,17,N
3,0,0,3,19,21.93,449.18,15,16,24,N
154,0,60,10,499,47.21,458660.51,45,41,715,N
2,0,0,2,7,21.63,139.4,13,14,11,N
6,0,0,1,26,11.82,317.78,5,11,34,N
7,0,14,3,18,24.73,214.68,15,15,41,N
4,0,0,3,24,29.89,196.37,12,9,30,N
10,0,17,6,37,54.99,613.1,36,17,66,N
33,0,61,4,75,30.04,7150.5,22,24,171,N
11,0,10,7,45,67.88,1172.83,37,15,69,N
2,0,0,1,11,18.39,85.84,9,11,15,N
1,2,0,3,8,15.63,55.56,7,8,13,N
0,1,0,1,1,9.83,2.18,3,4,4,N
10,0,5,1,28,68.82,477.2,32,13,45,Y
2,0,0,2,6,13.88,12.33,5,8,10,N
3,0,0,3,15,22.51,42.8,10,9,20,N
5,0,0,3,22,44.97,191.27,22,11,29,N
0,0,0,1,4,25.38,12.69,8,6,6,Y
2,0,0,1,3,30.47,6.77,8,4,7,N
5,1,0,3,20,37.89,179.61,19,13,28,Y
7,0,5,3,19,40.88,284.9,20,14,35,Y
2,0,0,12,53,53.91,670.3,25,11,59,N
0,0,0,2,18,26.67,120,16,16,20,N
11,3,17,6,58,58.85,2053.96,39,17,93,N
4,1,1,3,16,27.75,125.88,14,11,24,N
4,0,1,2,18,22.15,260.1,13,18,25,Y
7,0,1,5,34,24.91,680.03,18,19,44,Y
2,0,0,1,4,14.33,28.65,6,9,8,N
22,3,10,8,192,108.2,19415.91,84,22,229,N
0,0,0,4,16,23.23,82.6,10,10,19,N
0,0,0,1,5,9.69,8.62,2,4,8,N
13,0,12,12,113,54.15,12168.8,40,24,142,Y
24,0,12,4,39,52.26,4789.13,39,33,77,N
1,0,0,5,7,15.83,191.91,11,13,10,N
4,7,3,1,11,31.94,257.85,18,14,27,N
0,0,0,1,2,12.68,4.4,4,5,4,N
0,0,0,2,5,14.34,9.76,5,7,7,Y
2,0,0,3,27,18.98,682.3,16,22,31,N
2,0,0,1,7,22.94,56.64,9,10,12,N
7,0,0,3,26,26.43,287.78,16,16,36,N
0,0,0,5,15,16.64,73.82,8,11,17,N
11,0,0,2,39,91.25,1144,45,13,52,N
5,0,0,5,24,23.82,677.83,19,20,31,N
29,4,34,22,203,115.58,22627.68,94,31,272,Y
4,0,9,4,28,28.76,348.92,18,14,43,Y
1,0,0,1,8,44.34,83.82,15,7,11,N
5,1,7,24,72,55.38,5711.74,29,17,88,N
13,0,12,8,79,53.33,5123.25,41,22,106,N
22,15,18,36,303,85.64,91008.46,89,33,362,N
2,1,1,7,9,23.44,204.93,11,12,17,N
1,0,1,11,27,44.3,692.48,31,20,31,Y
1,0,0,3,7,17.88,86.54,9,12,11,N
2,0,0,3,22,31.23,197.05,16,11,26,N
1,0,0,8,28,30.82,323.68,18,15,32,N
19,0,8,9,107,167.9,2887.79,100,17,136,Y
0,0,0,1,5,6.34,17.26,2,7,7,N
7,3,17,11,51,37.59,2887.11,30,23,80,Y
3,0,0,2,14,15.74,125.91,9,12,19,N
1,0,0,1,6,9.62,57.82,5,13,9,N
3,3,0,1,24,43.22,67.64,13,6,32,Y
14,0,0,2,60,107.18,1483.16,46,11,77,N
5,3,4,4,23,31.3,597.06,17,15,37,N
40,12,39,6,70,25.79,3949.07,19,19,163,N
6,0,0,2,21,40.76,343.67,25,14,29,Y
1,0,0,1,6,29.47,53.2,10,6,11,N
3,0,5,1,40,21.82,659.88,18,20,50,N
6,1,3,2,35,29.18,681.36,19,19,49,N
5,0,0,2,17,19.26,359.58,9,15,24,Y
13,0,0,13,73,60.57,2274.83,38,19,88,N
2,0,0,1,4,17.27,6,5,5,8,Y
3,0,0,2,23,23.33,219.01,11,11,28,N
7,0,1,2,21,58.49,455.98,26,11,31,N
7,0,5,2,15,22.89,177.61,11,13,29,N
5,0,0,3,12,36.1,189.55,18,10,19,N
2,0,0,2,11,21.11,69.52,10,11,15,N
0,0,0,1,3,17.43,3.87,5,4,6,N
13,0,13,8,86,89.84,2667.39,51,18,115,N
2,0,0,3,15,26.4,57.29,12,10,19,N
12,0,1,2,33,83.93,770.77,42,15,49,N
3,0,0,1,21,23.69,189.51,12,12,27,N
6,0,1,2,14,48.39,193.3,24,11,23,N
58,0,0,7,303,280.2,6792.53,126,14,363,N
4,0,3,2,18,52.54,135.19,18,7,29,N
5,0,0,4,29,25.02,404.67,16,14,36,N
3,0,0,2,8,18.5,38.55,8,7,13,N
9,0,7,2,44,53.29,3159.9,44,23,63,N
10,0,16,1,24,88.54,334.77,36,9,52,N
5,0,0,18,111,60,7015.8,41,19,118,N
4,1,4,2,13,19.61,184.16,10,10,24,Y
1,0,0,1,4,15.95,5.54,5,5,7,N
1,0,0,2,7,13.78,61.17,8,11,10,N
4,5,3,7,35,36.72,1093.51,23,15,49,N
3,0,3,3,24,57.38,118.44,21,8,32,N
6,3,7,8,55,52.35,1518.75,37,19,73,N
11,0,7,7,49,32.58,1433.44,25,21,69,N
5,0,0,4,25,31.66,675.74,25,20,32,N
10,1,7,10,81,41.8,3881.54,35,27,103,N
6,3,12,5,36,46.44,729.1,29,15,62,N
1,0,0,3,9,16.68,92.67,9,9,12,N
4,1,7,3,22,30.13,131.62,15,14,37,Y
9,0,5,5,52,18.47,2897.36,14,24,68,Y
1,0,0,7,16,14.48,3841.25,11,20,17,N
5,0,2,2,10,24.33,50.48,9,10,19,Y
15,0,6,5,75,72.52,3214.2,57,23,98,Y
2,0,0,1,17,33.67,119.71,15,10,22,N
0,0,0,4,7,13.4,52,7,9,9,Y
1,1,0,6,23,31.48,318.75,16,16,27,N
3,0,0,1,7,12.33,15.79,5,8,12,Y
8,0,5,5,52,21.8,3223.98,20,24,67,N
14,3,4,16,62,31.56,12369.95,26,26,85,N
13,2,1,18,127,151.54,2497.43,85,16,145,Y
17,0,60,10,116,62.49,6654.98,51,22,195,Y
34,0,37,12,211,35.52,23818.83,31,26,284,N
19,2,8,12,65,81.4,2645.27,43,13,97,N
2,0,0,4,30,26.52,912.19,21,19,37,Y
5,0,0,5,25,33.58,419.72,19,15,32,N
3,0,0,2,11,14.45,101.58,10,15,17,N
7,1,1,15,86,36.47,19688.84,35,30,97,N
0,0,0,1,9,10.24,216.29,6,13,11,N
2,0,4,4,20,16.5,327.37,10,14,28,N
4,0,6,1,11,19.08,439.28,14,19,24,N
6,0,0,4,38,35.33,798.31,24,22,46,N
8,7,6,8,61,55.58,2467.56,41,19,89,Y
4,0,1,6,58,46.48,2984.97,30,20,65,N
4,0,2,2,10,11.12,104.4,5,10,20,N
4,0,0,4,16,19.76,424.16,16,17,22,N
0,0,0,2,14,34.6,121.62,11,7,16,N
2,0,1,3,10,18.8,69.91,11,12,17,N
10,10,13,1,65,87.11,1686.28,42,14,107,N
0,0,0,1,6,11.76,81.94,5,14,9,N
11,2,14,5,54,44.19,1797.52,34,23,84,Y
1,0,0,3,30,45.38,329.3,28,16,33,Y
6,0,0,4,31,24.26,206.36,16,18,39,Y
2,0,0,2,13,19.45,58.11,9,11,17,N
6,0,7,1,17,31.13,145.34,12,10,32,N
4,10,0,2,45,59.09,2576.72,29,13,61,N
3,0,2,3,22,21.84,255.05,11,11,29,N
2,0,0,2,11,16.6,119.36,8,13,19,N
7,0,2,3,25,47.05,473.63,26,14,36,N
9,6,1,2,25,75.51,396.83,31,9,43,Y
3,0,0,2,18,17.52,260.56,11,18,23,N
8,2,7,7,33,35.12,829.92,28,21,53,N
2,0,0,3,22,39.83,405.58,26,16,26,N
2,1,0,3,13,20.78,66.03,8,11,16,N
2,0,0,2,13,31.23,42.05,13,8,15,N
0,0,0,2,5,11.52,9,4,6,7,N
5,0,4,1,15,31.82,188.73,18,12,26,N
0,0,0,3,13,21.15,23.8,7,7,15,N
2,0,1,12,47,70.51,394.76,26,9,52,N
16,0,0,6,56,84.09,1878.11,49,15,74,N
8,0,4,12,61,46.07,2901.98,49,33,75,N
5,0,1,2,20,35.97,334.97,19,12,28,N
8,0,0,4,32,57.02,888.71,32,16,42,N
3,0,4,3,19,25.97,200.39,14,15,29,Y
4,0,0,3,18,39.18,263.4,20,11,24,N
3,0,0,1,5,22.38,16.71,9,6,10,N
27,0,12,18,118,60.2,5240.57,48,25,159,Y
0,0,0,3,10,24.69,91.84,11,10,12,N
7,0,0,2,25,98.81,392.62,35,8,34,N
3,0,0,3,15,23.32,237.5,13,16,20,N
0,0,1,1,5,22.99,49.45,9,8,6,N
7,1,7,6,42,36.28,702.31,21,16,60,N
5,0,0,1,14,19.95,170.69,11,13,21,N
2,0,1,3,17,42.48,260.2,24,14,23,N
4,0,4,2,27,58.33,262.5,23,9,37,N
4,0,0,2,16,28.99,151.28,13,9,23,N
2,0,0,2,8,23.48,122.53,13,12,12,Y
3,0,10,3,15,10.33,282.09,6,14,30,N
4,0,5,1,10,21.22,39.36,9,8,21,N
0,0,0,1,27,47.03,89.94,15,8,29,N
9,2,19,3,20,24.16,231.2,16,15,52,Y
5,0,0,5,38,41.21,470.4,24,16,46,N
24,8,9,24,141,125.76,9865.88,71,23,185,Y
0,0,0,3,10,20.14,65.25,11,12,12,Y
1,0,0,3,16,16.14,50.46,6,9,19,N
21,0,2,3,105,66.66,6901.69,53,22,130,N
0,0,0,4,14,22.69,80.68,10,10,16,N
1,0,1,3,11,23.79,51.16,9,7,15,N
6,0,0,6,35,36.34,1157.33,17,11,43,N
0,0,0,1,4,26.64,9.25,8,5,8,N
3,0,0,3,21,35.02,498,23,16,26,N
3,0,2,1,11,16.71,98.23,7,8,18,N
2,0,6,5,50,71.92,1378.14,42,15,58,N
3,0,0,8,28,23.61,899.11,11,16,35,N
0,0,0,1,6,7.33,33,2,6,9,N
2,1,1,6,51,24.73,1585.29,17,15,57,N
14,1,13,9,58,73.15,1768.92,51,19,88,N
1,0,0,2,13,31.07,59.77,13,9,17,N
1,0,0,3,20,51,251.89,21,9,23,N
5,0,1,4,23,34.92,518.42,23,16,31,N
5,0,3,1,16,24.63,207.23,13,10,26,N
2,0,0,1,5,17.17,58.88,7,10,9,N
6,1,8,10,99,69.07,4746.09,59,25,116,N
0,0,0,1,0,0,0,0,0,21,N
2,0,0,2,18,26.54,133.09,12,12,22,N
2,0,0,2,22,13.81,267.39,9,14,26,N
1,0,0,2,7,11.53,14.76,5,6,10,N
6,0,3,2,48,44.67,1148.33,49,31,59,N
3,0,0,1,9,32.04,44.5,10,5,15,N
2,2,3,7,51,57.84,1070.22,32,16,60,N
47,7,130,2,283,186.83,19953.83,104,16,469,Y
4,0,0,4,20,30.01,536.91,18,17,26,N
2,0,0,3,15,24.99,118.31,13,10,19,N
32,8,45,27,166,79.87,13534.26,77,35,253,Y
4,2,6,7,29,25.31,1681.28,19,18,41,N
1,0,0,1,10,11.59,54.12,6,11,13,N
1,0,0,1,3,13.5,3,4,4,6,N
0,0,0,1,4,12.68,4.4,4,5,6,N
8,0,0,2,48,58.29,2336.59,43,22,59,N
11,1,0,2,36,34.9,423.41,18,19,51,N
0,0,0,1,4,39.27,26.14,13,6,6,N
2,0,0,3,21,34.17,198.89,17,12,25,N
3,0,0,3,36,36.22,1417.01,26,20,42,N
9,0,1,1,19,49.95,335.77,23,11,32,N
0,0,0,1,13,24.91,11.77,6,5,15,N
1,0,0,1,5,9.69,8.62,2,4,9,N
2,0,0,1,12,13.99,85.72,6,14,16,N
2,0,2,2,16,17.34,97.23,11,13,20,N
1,0,0,2,10,13.59,83.24,8,14,13,N
4,0,0,5,16,25.66,547.02,17,18,22,N
2,0,0,1,3,13.29,6.64,4,6,7,N
5,0,1,2,16,27.21,290.78,19,17,24,N
7,0,0,5,33,50.49,339.42,28,14,42,Y
1,0,0,1,4,12.36,12.11,5,6,7,N
3,0,2,9,52,45.88,3344.02,41,27,59,N
3,0,6,11,35,25.22,785.86,19,20,46,N
6,0,0,4,32,45.36,672.33,18,12,40,N
3,0,0,2,10,27.96,84.69,13,8,15,Y
4,0,0,1,14,31.05,234.77,15,10,20,N
0,0,0,1,0,0,0,0,1,1,N
49,0,60,14,139,84.71,23767.67,54,25,250,N
2,0,0,2,8,13.96,27.92,6,8,12,N
4,1,0,3,16,51.28,230.75,20,8,23,Y
7,0,4,4,52,26.01,1775.33,19,18,65,Y
4,0,2,4,28,31.55,229.72,19,15,36,Y
2,0,0,3,27,15.61,440.72,11,16,36,Y
3,0,4,3,20,25.04,149,10,9,29,N
11,0,0,8,36,42.74,507.92,24,13,49,N
0,0,0,1,13,46.91,41.7,12,6,15,N
2,0,4,2,17,40.18,158.91,16,9,25,Y
1,0,0,1,10,9.57,40.72,4,10,13,N
4,0,4,3,14,27.53,86.02,12,9,24,Y
0,0,0,1,2,6.2,2.15,1,5,4,N
3,0,0,4,12,20.5,659.81,15,19,17,N
9,0,1,4,33,56.72,1485.67,35,19,46,Y
1,0,0,1,6,24.48,63.22,11,10,10,N
6,0,0,5,32,27.28,685.21,21,19,40,N
4,0,2,5,48,49.96,802.18,35,17,56,N
4,1,3,4,30,40,604.93,25,15,40,N
0,0,0,1,2,7.75,1.72,2,4,5,N
44,1,4,11,87,57.6,7977.4,43,19,145,N
19,1,25,17,94,24.83,13038.83,18,20,141,N
7,0,7,2,18,50.35,169.01,22,9,34,N
7,0,54,13,86,92.87,36430.36,49,27,149,N
1,0,0,3,13,29.55,67.85,14,9,16,N
11,5,5,12,74,55.14,2214.85,41,21,97,N
2,0,0,1,5,24.22,7.03,7,4,10,N
5,0,9,2,20,24.87,444.87,18,17,36,N
0,0,0,1,2,11.07,5.54,4,6,4,Y
11,0,3,2,51,92.85,1175.29,58,17,67,N
4,2,0,4,29,22.09,692.2,14,19,37,N
14,0,1,5,34,77.52,242.25,30,9,51,Y
1,0,0,1,6,22.51,151.3,12,12,9,N
3,0,0,3,15,25.07,62.95,9,11,20,Y
6,0,3,4,31,57.87,766.56,34,14,42,Y
0,0,0,1,2,5.33,0.67,1,3,7,N
11,0,12,4,21,45.81,463.79,26,13,48,N
1,0,0,3,20,30.9,182.93,17,13,24,N
1,0,0,1,3,13.95,4.84,4,5,7,N
5,0,0,4,32,22.23,1019.05,18,22,41,Y
2,0,0,1,5,17.74,50.28,7,10,9,Y
2,0,1,7,36,27.42,1735.16,16,20,42,N
5,0,3,4,33,39.63,541.37,25,16,45,N
1,0,0,1,5,29.17,25.93,12,8,8,N
10,0,10,13,67,43.6,3362.8,31,21,89,Y
0,0,0,2,9,14.17,107.57,8,11,11,Y
2,0,0,3,28,43.33,251.16,21,13,32,N
1,0,0,1,10,18.28,25.38,7,7,13,N
7,0,0,3,20,21.62,354.62,11,14,29,N
4,0,0,1,8,16.5,62.41,10,11,14,N
6,0,10,4,21,26.11,874.67,18,17,39,N
3,0,0,3,10,20.76,122.14,12,13,15,N
3,0,0,4,20,25.94,441.38,18,15,26,N
4,0,0,6,17,44.07,156.68,18,8,23,N
5,0,0,1,11,19.24,134.08,10,14,18,N
3,0,3,2,8,15.77,42.94,7,7,16,N
5,0,0,4,28,24.07,1500.87,23,23,35,N
10,1,1,4,40,48.31,7455.45,37,26,54,N
3,0,2,1,8,13.56,150.71,7,11,15,N
6,0,1,2,13,29.86,92.43,14,11,22,Y
0,0,2,1,9,17.03,15.14,6,6,13,N
3,0,0,1,4,6.15,27.68,2,9,10,N
3,0,0,1,9,14.78,99.38,7,11,14,Y
3,2,0,2,16,18.06,212.08,13,18,23,Y
4,0,1,1,13,51.91,82.31,19,7,20,N
4,0,0,1,10,26.54,44.6,9,9,14,Y
4,0,0,1,10,17.56,44.45,8,9,18,N
14,0,7,12,65,49.54,3829.97,41,23,88,N
1,0,0,1,5,10.42,28.35,3,6,8,N
2,3,0,3,10,35.2,327.85,19,12,17,N
14,6,8,35,191,62.89,20420.5,62,30,225,N
0,0,0,3,9,19.11,74.92,10,12,11,Y
13,0,9,7,120,74.35,3892.58,43,16,144,Y
3,0,9,4,10,25.6,313.97,14,13,24,N
2,0,0,2,15,17.72,139.43,10,14,19,N
3,0,2,3,21,16.01,119.88,9,11,28,N
3,0,0,1,11,11.64,109.25,7,13,14,N
15,7,25,8,81,44.74,3210.36,40,25,130,Y
5,2,0,54,134,116.09,10179.72,74,21,143,N
5,0,0,2,17,24.47,259.35,16,17,24,Y
2,0,0,2,16,39.02,157.72,17,10,20,N
55,0,5,2,349,269.18,47750.95,142,17,411,Y
14,0,14,2,85,32.89,8837.38,25,19,115,N
11,0,3,10,75,61.13,4160.56,44,22,91,N
1,0,0,1,2,6.55,3.28,1,6,5,N
11,0,10,5,42,59.42,1212.24,40,21,65,N
1,0,0,3,28,45.3,344.53,25,13,29,Y
1,0,0,1,7,54.57,27.94,14,5,10,N
4,2,1,3,15,24.4,109.81,12,9,24,N
0,0,0,1,3,12.68,4.4,4,5,5,N
1,0,0,3,10,23.89,116.67,12,9,13,N
6,0,0,6,64,45.73,2467.13,31,21,72,N
6,0,4,1,12,29.44,147.61,12,12,25,N
6,0,18,9,128,109.59,7745.87,95,27,152,N
0,0,0,1,3,10.87,7.4,4,7,5,N
0,0,0,1,3,8.22,29.21,3,8,5,N
3,0,2,3,12,20.17,122.45,11,10,19,N
0,0,0,1,2,11.65,10.36,4,8,4,N
3,0,0,3,16,20.15,171.42,8,9,21,Y
0,0,0,1,9,9.77,37.69,3,10,11,N
8,0,8,7,62,58.11,2777.82,45,22,78,N
3,0,0,2,9,15.13,121.01,8,12,14,N
32,1,20,11,105,111.25,9122.09,67,22,161,Y
3,0,0,3,13,12.67,414.98,9,19,18,N
0,0,0,1,3,9.23,14.13,4,7,5,Y
6,0,0,1,19,25.32,705.74,10,8,27,N
3,0,0,2,14,18.97,81.6,10,11,19,N
33,0,25,13,89,110.73,3886.85,66,21,149,Y
8,1,3,3,23,38.06,292.54,21,13,38,N
18,0,1,9,138,78.5,17201.46,71,26,159,N
5,0,1,2,20,22.54,436.27,9,14,30,N
16,0,13,1,41,28.35,510.32,15,15,72,N
6,0,5,5,25,33.02,795.57,20,17,39,Y
2,0,0,2,13,25.16,196.13,13,11,17,N
21,1,40,10,114,79.1,7545.15,56,21,178,Y
2,0,2,1,9,11.53,185.1,6,12,15,N
2,0,0,3,19,15.36,258.86,12,19,23,Y
3,0,0,2,15,28.3,636.33,17,18,20,N
7,0,0,1,26,36.65,640.68,23,16,36,N
2,0,0,1,18,23.88,500.01,17,20,22,N
13,2,9,9,62,44.14,3278.43,40,25,88,Y
14,0,5,3,44,23.89,3015.96,18,22,65,N
8,0,5,12,59,49.74,2043.47,39,21,72,N
1,0,0,4,10,16.77,200.42,9,12,13,N
3,0,0,3,35,44.61,744.57,30,20,40,N
4,0,0,4,18,28.18,250.81,16,15,24,N
4,0,0,1,8,19.52,308.84,8,10,14,N
0,0,0,1,6,31.7,43.3,12,7,8,N
7,0,1,1,17,43.55,208.4,16,11,28,Y
1,0,0,4,21,23.22,99.89,10,8,24,N
9,2,1,4,17,26.9,272.33,15,15,31,N
11,0,0,13,75,32.14,2977.35,27,21,88,N
1,0,0,2,8,22.07,18.24,7,6,11,N
0,0,2,37,115,88.86,11778.24,114,43,119,N
0,0,0,2,8,25.15,58.35,13,12,10,N
4,0,4,1,11,29,161.14,15,12,22,N
1,0,1,2,23,66.85,128.68,22,7,28,N
34,0,0,5,250,168.25,36173.72,119,22,286,Y
4,0,0,1,17,45.73,319.65,23,12,23,N
2,0,0,2,10,23.44,70.03,12,11,14,N
0,0,0,1,5,9,12.5,3,5,7,N
6,0,0,3,19,18.99,357.87,12,17,27,Y
5,0,0,3,77,44.43,2835.54,37,22,84,N
1,0,0,1,8,13.8,34.07,6,10,11,N
0,0,0,1,5,13.45,9.69,5,6,7,Y
1,0,0,1,2,9.83,2.18,3,4,5,N
1,0,0,2,6,10.88,23.99,5,9,9,N
4,6,3,12,48,66.02,1411.26,39,17,63,Y
11,0,0,3,39,39.43,1197.92,26,16,52,N
0,0,0,1,5,26.05,14.13,8,5,7,N
1,0,0,1,7,38.65,53.68,14,7,10,N
5,0,0,3,33,48.25,636.32,27,16,40,Y
0,0,0,1,6,38.07,12.18,10,4,8,N
1,0,0,1,11,11.57,94.11,5,11,15,N
4,0,5,7,20,31.75,509.77,15,15,34,Y
0,0,0,1,9,10.31,146.59,4,8,11,Y
4,0,3,2,32,53.51,396.99,27,12,41,N
2,0,0,1,5,8.24,11.45,3,6,9,N
0,0,0,2,5,26.54,21.86,10,7,7,N
4,0,0,6,33,29.2,921.51,24,22,39,Y
4,1,4,4,24,16.78,455.42,10,13,38,N
2,3,2,1,13,19.83,173.4,11,12,22,N
2,0,0,1,13,10.03,163.71,7,16,17,N
2,0,0,1,8,7.93,64.53,5,11,12,N
10,0,9,1,29,44.76,945.53,25,15,51,N
2,0,0,2,13,24.78,159.68,13,10,17,N
13,0,7,2,23,65.12,300.04,28,10,46,Y
0,0,0,1,4,16,8,4,4,7,N
5,0,0,6,21,27.25,1021.34,18,17,28,N
6,0,0,1,13,43.23,89.03,17,9,22,N
3,0,0,2,10,15.98,158.59,11,14,15,N
0,0,1,1,4,7.86,2.73,2,5,5,N
3,4,8,1,29,15.74,1133.22,9,12,46,N
2,0,0,2,10,24.66,125.83,12,10,14,N
3,0,3,2,4,34.71,44.83,14,9,12,N
5,0,6,3,27,45.88,351.92,26,13,38,Y
17,0,10,7,75,64.12,3712.5,46,18,104,N
1,0,0,2,14,20.67,100.39,10,11,17,N
5,0,4,1,18,65.68,138.75,24,8,29,N
2,0,0,5,26,36.28,109.92,13,8,30,N
1,0,0,1,3,16.73,8.36,6,6,6,N
3,0,0,3,14,23.46,53.38,10,8,19,N
5,0,2,3,22,16.48,431.14,10,14,31,N
0,0,0,1,7,8.96,107.11,3,8,10,N
1,0,0,4,18,32.04,115.86,15,11,21,N
7,0,7,3,33,26.94,781.02,16,17,49,N
2,0,0,3,10,14.15,63.69,7,14,15,N
6,0,14,6,41,51.03,1232.04,36,19,64,N
1,0,0,2,14,45.67,86.84,20,9,15,N
1,0,2,1,6,25.84,24.43,8,6,13,N
1,1,0,2,8,18.54,88.55,11,12,12,N
13,0,13,7,61,53.05,1389.29,38,22,89,N
3,0,0,1,5,38.07,19.04,10,4,10,N
0,0,0,1,16,13.55,192.74,6,12,18,N
0,0,0,1,3,19.58,13.33,7,7,5,N
6,0,3,7,59,77.71,1052.28,49,18,71,N
7,0,2,10,50,41.76,7269.32,41,27,61,N
18,8,12,14,102,88.72,5807.72,52,21,143,N
6,0,2,5,49,65.48,972.06,39,15,59,N
1,0,0,1,2,10.34,2.3,2,4,6,N
